GAIKINDO IMPORT DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
`JAN-DEC  2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,`JAN-DEC  2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NO.,SPECIFICATION,,,,,,,,,,,,,,,,,,,,,MONTH,,,,,,,,,,,,TOTAL
,,IMPORTER,BRAND,MODEL,CC,TRANS,FUEL,TANK,GVW,GEAR,W HEEL &,PS/HP,W HEEL,DIMENSI ON,SEATER,DRIVE SYS.,,SPEED,DOOR,W HEELS,CBU / CKD / COMP,ORIGIN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,
,,,,,,(AT/MT),(G/D),CAPT,(Kg),RATIO,TYRE SIZE,,BASE,P x L x T,,,,,,,,COUNTRY,,,,,,,,,,,,,
1,CBU IMPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Xenon RX,2956,MT,D,60,2950,3.7,215/75 R16,73,3150,5361 x 1860 x 1785,2,4X2,FR,120,2,4,CBU,India,44,1,30,-,-,-,-,-,-,8,4,5,92
,,,,Xenon XT,2179,MT,D,65,2950,3.73,215/75 R 16,140,3150,5125 x 1860 x 1765,5,4X2,FR,160,4,4,CBU,India,-,1,2,-,-,-,14,-,-,-,-,-,17
,,,,Prima 4023.S NON-AC,6700,MT,D,400,34000,5.85,10.00 R 20 - 16 PR,227,3460,6015 x 2500 x 3287,2,4X2,FR,100,2,6,CBU,India,3,-,-,4,-,-,-,-,-,-,-,-,7
,,,,Prima 4028.S NON-AC,6700,MT,D,400,34000,5.85,10.00 R 20 - 16 PR,267,3450,6035 x 2500 x 3287,2,4X2,FR,100,2,6,CBU,India,-,3,-,4,-,-,-,-,-,-,-,-,7
,,,,Prima 4928.S NON-AC,6700,MT,D,400,34000,6.83,10.00 R 20 - 16 PR,267,3895,6857 x 2500 x 3430,2,6X4,FR,100,2,10,CBU,India,-,-,-,5,-,-,-,2,1,-,-,-,8
,,,,Prima LX 3123T,5883,MT,D,365,31000,5.58,10.00 R20-16PR,230,6900,11235 x 2495 x 3155,3,8X2,FR,87,2,12,CBU,India,-,-,-,-,-,-,-,1,-,-,1,-,2
,,,,Prima LX 2528K,6700,MT,D,260,25000,5.58,10 x 20 - 16 PR NT,266,4570,7905 x 2500 x 3130,2,6X4,FR,100,2,10,CBU,India,-,15,22,8,-,-,-,21,18,44,28,11,167
,,,,Prima 3338.K,8898,MT,D,260,33000,7.246,12R 24,380,5250,8488 x 2590 x 3232,2,8X4,FR,66,2,14,CBU,India,-,-,-,-,-,-,-,-,-,4,2,-,6
,,,,Ultra 1014/45,2956,MT,D,160,9990,4.857,235/75R 17.5,138,4530,8054x2204x2469,2,4X2,FR,95,2,6,CBU,India,-,7,4,4,-,-,-,6,2,4,4,-,31
,,,,Ultra 1014/33,2956,MT,D,120,9990,4.857,235/75R 17.5,138,3310,8054x2204x2469,2,4X2,FR,95,2,6,CBU,India,-,2,-,3,-,-,-,-,-,7,2,3,17
,,,,LPT 913,5675,MT,D,120,9000,3.44,8.25 R 16-16 PR,130,3400,6210 x 2140 x 2341,2,4X2,FR,90,2,6,CBU,India,8,-,-,-,-,-,-,-,-,20,14,8,50
,,,,LPT 813,5675,MT,D,120,8050,3.111,7.50 R 16 - 14PR,127,3800,6860 x 2155 x 2341,3,4X2,FR,112,2,6,CBU,India,-,-,-,-,-,-,-,4,-,1,-,2,7
,,,,LPT 407,2956,MT,D,60,6250,4.125,8.25 - 16 PR,75,3400,5929x2140x2400,2,4X2,FR,105,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,LPT 1116,5675,MT,D,160,12300,5.285,8.25R20 - 14PR,160,4200,7655 x 2260 x 2570,2,4X2,FR,105,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,4,4
,,,,SFC 407,2956,MT,D,60,3800,3.88,7.5 x 16 - 16PR,85,3075,5035 x 2100 x 2319,2,4X2,FR,80,2,4,CBU,India,-,-,-,-,-,-,-,-,-,1,-,-,1
,,,,LP 713,5675,MT,D,120,7700,3.11,7.5 R 16 - 14 PR,130,3800,7125 x 2092 x 2878,19,4X2,FR,112,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,99,33,124,44,12,24,34,58,45,118,108,99,798
,24,PT. UNITED TRACTORS Tbk,SCANIA,P360CB-4X4,13000,MT,D,300,24500,5.14,12.00 R24,360,5100,10558 x 2500 x 3121,2,4X4,FF,9,2,4,CBU,Swedia,-,-,-,-,-,1,-,-,1,-,2,-,4
,,,,P360CB-6X4,13000,MT,D,300,41000,7.18,12.00 R24,360,4100,9555 x 2590 x 3052,2,6X4,FF,12,2,6,CBU,Swedia,26,-,11,11,24,28,7,8,4,8,5,-,132
,,,,P460LA-6X4,13000,MT,D,300,41000,7.18,12.00 R24,460,3300,6990 x 2500 x 2919,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,-,10,1,-,-,-,11
,,,,P360CB-6X6,13000,MT,D,300,41000,5.14,12.00 R24,360,4250,9555 x 2500 x 3052,2,6X6,FF,9,2,6,CBU,Swedia,-,54,14,17,6,4,4,2,9,12,-,2,124
,,,,P410CA-6X6,13000,MT,D,300,41000,4.27,12.00 R24,410,3700,7356 x 2500 x 3820,2,6X6,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,P410CB-8X4,13000,MT,D,600,50000,7.18,12.00 R24,410,5500,10910 x 2500 x 3011,2,8X4,FF,12,2,8,CBU,Swedia,5,-,15,5,15,-,34,6,3,-,-,-,83
,,,,P380CB-6X4,13000,MT,D,600,50000,7.18,12.00 R24,410,5500,10910 x 2500 x 3011,2,6X4,FF,12,2,8,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,P360LA-6X4,13000,MT,D,300,28500,3.42,12.00 R20,360,3300,6900 x 2500 x 2856,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,1,-,-,-,-,-,-,-,1
,,,,P310LA-6X4,9000,AT,D,300,50000,4.88,275/70R22.5,250,6000,12000 x 2500 x 3785,2,4X2,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,R580LA-6X4,16000,MT,D,1000,41000,7.18,12.00 R24,580,3300,7075 x 2500 x 3725,2,6X4,FF,12,2,6,CBU,Swedia,6,-,5,-,-,-,-,1,-,-,-,-,12
,,,,P460CA-6X6,13000,MT,D,300,41000,7.18,12.00 R24,460,3300,6990 x 2500 x 2919,2,6X4,FF,12,2,6,CBU,Swedia,-,1,6,-,-,-,-,-,-,-,-,-,7
,,,,P360CA-6X4,13000,MT,D,300,28500,3.42,12.00 R20,360,3300,6900 x 2500 x 2856,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,-,-,1,-,-,-,-,-,1
,,,,P250LB-6X2,9300,-,-,-,66000,-,-,-,-,-,2,6X2,FF,-,-,-,CBU,Swedia,3,-,-,-,-,-,-,-,-,-,-,-,3
,,,,R620-A6X4,16000,MT,D,1000,41000,7.18,12.00 R24,580,3300,7075 x 2500 x 3725,2,6X4,FF,12,2,6,CBU,Swedia,-,-,-,-,1,-,-,-,-,-,1,1,3
,,,,P500B-4X4,13000,MT,D,300,24500,5.14,14.00 R20,410,4500,8211 x 2500 x 3062,2,4X4,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,1,-,1
,,,,K320IA-6X2/2,9000,AT,G,1500,26000,5.14,275/70R22.5,320,5200,17590 x 2500 x 1691,2,6X2,FF,6,2,6,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,K410IB-6X2*4,13000,AT,D,460,25000,3.07,295/80R22.5,410,6000,13095 x 2500 x 1680,2,6X2,FF,12,2,6,CBU,Swedia,-,-,1,-,-,11,-,-,-,-,-,1,13
,,,,K250UB-4X2,9000,AT,D,300,18000,4.88,275/70R22.5,250,6000,12000 x 2500 x 3785,2,4X2,FF,6,2,4,CKD,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,K360IB-4X2,13000,MT,D,460,12000,3.07,295/80R22.5,360,6000,12000 x 2500 x 3785,2,4X2,FF,8,2,4,CKD,Swedia,1,-,-,10,2,-,-,1,1,6,2,-,23
,,,,K310IB-6X2,9000,AT,D,300,18000,4.88,275/70R22.5,250,6000,12000 x 2500 x 3785,2,6X2,FF,6,2,4,CBU,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,41,55,52,43,49,44,46,28,19,26,11,4,418
,25,PT. ASTRA INTERNATIONAL,UD TRUCK,CKE25042R,7698,MT,D,315,21000,5570,"11,00-20-16PR",250,5200,"8,975 x 2,500 x 3,220",3,4X2,FR,90,2,6,CBU,Thailand,-,17,38,-,24,15,28,43,-,30,5,10,210
,,UD TRUCKS SALES OPERATION,,CWE28064R,7698,MT,D,315,26000,6170,"11,00-20-16PR",280,5670,"7,375 x 2,500 x 3,348",3,6X4,FR,90,2,10,CBU,Thailand,-,-,-,-,-,-,-,-,-,1,-,-,1
,,,,GWE33064T,7698,MT,D,315,44000,6170,"11,00-20-16PR",330,4770,"7,055 x 2,500 x 3,224",3,6X4,FR,90,2,10,CBU,Thailand,-,10,-,-,-,-,-,-,-,-,-,-,10
,,,,CGE37084R,10837,MT,D,405,41000,6370,"11,00-20-16PR",370,6970,"11,324 x 2,500 x 3,252",3,8X4,FR,90,2,12,CBU,Thailand,4,1,-,-,-,-,-,-,-,-,-,-,5
,,,,TOTAL,,,,,,,,,,,,,,,,,,,4,28,38,-,24,15,28,43,-,31,5,10,226
,26,,HYUNDAI CV,Hyundai XCIENT 6 X 4 Dump,9960,MT,D,400,35000,0,12R20-18PR,380,5640,"9,690 x 2,490 x 3,390",2,6X4,0,16,2,6,CBU,South Korea,,,,,,,,,,,,,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,,,,-
,27,PT. HINO MOTORS SALES INDONESIA,HINO,ZY - HR,12913,MT,D,330,"50,000",STD 5.41,12.00 R24,410,0+3750+,9290 x 2545 x 3205,2,8X4,FR,99,2,12,CBU,Japan,7,-,-,-,-,-,-,-,-,-,-,-,7
,,,,GY 350 PU,10520,MT,D,200,"33,000","5,857",11.00-20-16 PR,350,0+3430+,9295 x 2490 x 2930,2,8X4,FR,103,2,12,CKD,Japan,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,ZS4141,12913,MT,D,330,"41,000",STD 7.21,12.00 R24,410,145+150,8245 x 2545 x 3205,2,6X4,FR,75,2,10,CBU,Japan,1,-,-,-,-,18,13,-,-,-,-,-,32
,,,,TOTAL,,,,,,,,,,,,,,,,,,,8,-,-,-,-,18,13,-,-,-,-,-,39
,28,PT DAIMLER COMMERCIAL VEHICLES INDONESIA,MERSEDES-BENZ CV,Axor 1623 C,6373,MT,D,260,16000,6.700 - 0.73,"10.00 - 20, Tube-type",231,3600,6230 x 2490 x 2955,2,4X2,FR,90,2,4,CBU,India,-,10,13,2,-,5,-,-,-,-,-,-,30
,,,,Axor 1623 R / 51,6373,MT,D,255,16000,6.700 - 0.73,"10.00 - 20, Tube-type",231,5100,9130 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,Axor 1623 R / 60,6373,MT,D,255,16000,6.700 - 0.73,"10.00 - 20, Tube-type",231,6000,10475 x 2490 x 2910,2,4X2,FR,90,2,4,CBU,India,-,-,-,-,-,5,-,-,5,9,-,-,19
,,,,Axor 4028 T,6373,MT,D,380 + 20,16000,4.573 - 1.0,"11.00 R 20, Tube-type",280,3600,6100 x 2500 x 2905,2,4X2,FR,90,2,4,CBU,India,11,32,68,17,1,56,6,-,1,-,-,-,192
,,,,Actros 2553 A,15928,MT,D,300,25000,1.722 - 0.6,325/95 R 24,530,4430,8290 x 2483 x 3494,2,4X4,FA,85,2,4,CBU,Germany,-,1,-,1,1,3,-,2,-,-,-,-,8
,,,,Actros 2636 LS,12816,AT,D,290 + 43,26000,4.930 - 1.0,295/80 R 22.5,360,3900,7550 x 2500 x 3936,2,6X4,FR,85,2,6,CBU,Germany,-,1,70,2,-,-,1,-,-,-,-,-,74
,,,,Actros 2636 LSDNA,12816,AT,D,390 + 39,26000,4.930 - 1.0,295/80 R 22.5,360,3300,6950 x 2500 x 3936,2,6X2,FR,85,2,6,CBU,Germany,-,-,-,-,-,1,-,-,-,-,-,-,1
,,,,Actros 3242 LS,12816,AT,D,290,32000,4.930 - 1.0,295/80 R 22.5,422,3300,6950 x 2500 x 3723,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,Actros 3939 K,11946,MT,D,300,40000,1.722 - 0.6,325/95 R 24,394,3780,7440 x 2487 x 3250,2,6X4,FR,85,2,6,CBU,Germany,-,-,1,-,-,-,-,-,-,-,-,-,1
,,,,Actros 4043 AK LOG,11946,MT,D,400,40000,1.722 - 0.6,325/95 R 24,428,3780,8040 x 2487 x 3275,2,6X6,FA,85,2,6,CBU,Germany,-,13,20,13,10,46,20,20,3,-,-,-,145
,,,,Actros 4043 AK Mining,11946,MT,D,400,40000,1.722 - 0.6,325/95 R 24,428,3780,7440 x 2487 x 3275,2,6X6,FA,85,2,6,CBU,Germany,-,1,1,4,-,-,-,-,-,-,-,-,6
,,,,Actros 4048 S,12816,AT,D,390,40000,1.722 - 0.6,325/95 R 24,476,3850,7550 x 2500 x 3656,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,1,-,-,-,-,-,-,-,2,3
,,,,Actros 4054 S,15928,MT,D,550,40000,1.722 - 0.6,325/95 R 24,537,3180,6810 x 2487 x 3230,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,7,-,5,1,-,-,-,-,-,13
,,,,Arocs 2536 A,12816,AT,D,390,25000,1.722 - 0.6,325/95 R 24,360,4500,8150 x 2500 x 3760,2,4X4,FA,85,2,4,CBU,Germany,-,-,-,1,-,-,-,-,-,-,-,-,1
,,,,Arocs 2536 L,12816,AT,D,290,25000,4.930 - 1.0,295/80 R 22.5,360,5100,10550 x 2500 x 3936,2,6X2,FR,85,2,6,CBU,Germany,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,Arocs 2545 A,12816,AT,D,390,25000,1.722 - 0.6,325/95 R 24,449,4500,8150 x 2500 x 3746,2,4X4,FA,85,2,4,CBU,Germany,-,-,-,-,1,1,-,-,2,-,-,-,4
,,,,Arocs 4040 K,12816,AT,D,390,40000,1.722 - 0.6,325/95 R 24,394,4150,8250 x 2500 x 3847,2,6X4,FR,85,2,6,CBU,Germany,-,-,-,1,-,-,-,-,-,-,-,-,1
,,,,Arocs 4045 AK,12816,AT,D,390,40000,1.722 - 0.6,325/95 R 24,449,4450,8250 x 2500 x 3952,2,6X6,FA,85,2,6,CBU,Germany,-,-,-,-,-,1,-,-,-,-,-,-,1
,,,,Actros 4843 K,11946,AT,D,400,48000,1.722 - 0.6,325/95 R 24,428,5480,9288 x 2487 x 3345,2,8X4,FR,85,2,8,CBU,Germany,-,-,10,5,11,7,6,2,-,-,-,-,41
,,,,Arocs 4845 K,12816,AT,D,390,48000,1.722 - 0.6,325/95 R 24,449,5700,9960 x 2500 x 3905,2,8X4,FR,85,2,8,CBU,Germany,-,-,-,-,-,-,-,-,1,-,-,-,1
,,,,Axor 2523 R / 45,6373,MT,D,380,25000,6.700 - 0.73,"10.00 R 20, Tube-type",231,4500,9867 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,Axor 2523 R / 4500 (Bogie),6373,MT,D,380,25000,6.700 - 0.73,"10.00 R 20, Tube-type",231,4500,9867 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-,1,-,-,-,-,1
,,,,Axor 2523 R / 57,6373,MT,D,380,25000,6.700 - 0.73,"10.00 R 20, Tube-type",231,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,17,10,7,17,-,-,51
,,,,Axor 2523 R / 5700 (Bogie),6373,MT,D,380,25000,6.700 - 0.73,"10.00 R 20, Tube-type",231,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,-,-,1,-,-,1,-,2
,,,,Axor 2528 R,6373,MT,D,380,25000,4.573 - 1.0,"10.00 R 20, Tube-type",380,5700,12000 x 2490 x 2955,2,6X2,FR,90,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,1,-,-,1
,,,,Axor 2528 R / 5700 (Bogie),6373,MT,D,380,25000,4.573 - 1.0,"10.00 R 20, Tube-type",380,5700,12000 x 2490 x 2935,2,6X2,FR,90,2,6,CBU,India,-,-,-,-,-,1,-,-,-,-,1,-,2
,,,,Axor 2528 C,6373,MT,D,255,26500,4.573 - 1.0,"11.00 - 20, Tube-type",280,4200,7840 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,Axor 2528 CH,6373,MT,D,255,26500,4.573 - 1.0,"11.00 - 20, Tube-type",280,4200,7840 x 2490 x 2990,2,6X4,FR,60,2,6,CBU,India,-,-,-,-,-,1,-,1,-,-,3,-,5
,,,,Axor 2528 RMC,6373,MT,D,255,26500,4.573 - 1.0,"11.00 - 20, Tube-type",280,3600,7460 x 2490 x 2955,2,6X4,FR,90,2,6,CKD,INA,-,19,1,-,1,27,1,1,-,-,-,-,50
,,,,Axor 4928 T,6373,MT,D,380 + 20,26500,4.573 - 1.0,"11.00 R 20, Tube-type",280,3300,6940 x 2490 x 3145,2,6X4,FR,90,2,6,CBU,India,17,44,79,76,50,-,-,-,-,-,-,-,266
,,,,Axor 3340 S,11970,AT,D,455,27500,1.639 - 0.7,"315/80 R 22.5, Tubeless",401,3300,6900 x 2490 x 3362,2,6X4,FR,90,2,6,CBU,India,14,10,-,4,1,-,4,-,-,1,-,-,34
,,,,Axor 3336 K,11970,AT,D,330,",500 techni",1.639 - 0.7,"315/80 R 22.5, Tubeless",354,4080,7755 x 2490 x 3232,2,6X4,FR,80,2,6,CBU,India,-,-,-,-,1,-,-,-,-,-,-,-,1
,,,,Axor 4843 K,11970,AT,D,330,",000 techni",1.639 - 0.7,"12.00 R 24, Tube-type",428,5380,9425 x 2490 x 3490,2,8X4,FR,80,2,8,CBU,India,28,20,24,5,-,-,2,-,-,1,-,-,80
,,,,OF 917 MT (WB 4250),3900,MT,D,200,10400,5.400 - 0.71,235/75 R 17.5,170,4250,7447 x 2199,-,4X2,FR,110,-,4,CBU,India,14,10,10,19,1,27,3,-,-,-,-,44,128
,,,,OF 917 MT (WB 5300),3900,MT,D,200,10400,5.400 - 0.71,235/75 R 17.5,170,5300,8606 x 2199,-,4X2,FR,110,-,4,CBU,India,21,10,20,28,12,-,-,-,-,-,-,-,91
,,,,OF 1623,6374,MT,D,380,16000,6.700 - 0.73,11.00 R 22.5,235,5950,11650 x 2480,-,4X2,FR,110,-,4,CBU,India,20,15,-,23,17,-,-,-,-,-,-,-,75
,,,,OC 500 RF 2542 Maxi,11967,AT,D,410,25500,3.36 - 0.62,295 / 80 R 22.5,422,6300,13500 x 2400,-,6X2,RR,120,-,6,CBU,Spain,-,1,-,10,-,-,-,-,5,-,5,-,21
,,,,OC 500 RF 2542 DD,11967,AT,D,410,25500,3.36 - 0.62,295 / 80 R 22.5,422,6800,13500 x 2400,-,6X2,RR,100,-,6,CBU,Spain,-,1,-,10,-,-,-,-,-,-,-,-,11
,,,,TOTAL,,,,,,,,,,,,,,,,,,,125,188,317,229,107,186,61,38,24,29,10,46,"1,360"
,28,PT MERSEDES BENZ DISTRIBUTION INDONESIA,MERSEDES-BENZ PC,A 200 Progressive ( W177),1332,AT,G,43,1885,7,225/45 R18,163,2729,"4,419 x 1,992 x 1,440",5,4X2,FF,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,-,4,4
,,,,A 200 Sedan (V177),1332,AT,G,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,IND,,-,-,-,-,-,-,-,-,-,5,2,7
,,,,CLA 200 AMG Line (C117),1556,AT,G,50,1920,7,225/40 R18,156,2669,"4,669 x 2,032 x 1,427",5,4X2,FF,-,4,4,CBU,IND,,-,-,-,-,-,-,-,-,-,-,-,-
,,,,CLA 200 AMG Line (C118),1332,AT,G,43,1950,7,225/45 R18,163,2729,"4,695 x 1,999 x 1430",5,4X2,FF,-,4,4,CBU,IND,,-,-,-,-,-,-,-,-,-,2,-,2
,,,,C 200 Estate,1991,AT,G,66,2190,9,245/45 R18,204,2840,"4,702 x 2,020 x 1,457",5,4X2,FR,-,5,4,CBU,IND,,-,-,-,-,-,-,-,-,-,-,1,1
,,,,E 300 Coupe,1991,AT,G,66,2320,9,"245/40, 275/35 R19",258,2873,"4,846 x 2,065 x 1,431",4,4X2,FR,-,2,4,CBU,-,,-,-,-,-,-,-,-,-,-,-,2,2
,,,,S 450 (CBU),3000,-,G,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,-,-,-
,,,,CLS 350 AMG,1991,AT,G,66,2410,9,"245/35, 275/30 R20",299,2939,"4,996 x 2,069 x 1,436",5,4X2,FR,-,4,4,CBU,-,,-,-,-,-,-,-,-,-,-,5,1,6
,,,,AMG E 53 4M+ (W213)*,3982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,1,1,2
,,,,AMG E 53 4MATIC Estate (S,3982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,1,-,1
,,,,AMG C 43 Coupe (C205)*,3982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,2,1,3
,,,,AMG C 43 Estate 4M (S205)*,3982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,-,2,2
,,,,AMG C 43 (W205),3982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,1,-,1
,,,,AMG GT 53 4MATIC+ (X290,3982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CBU,-,,-,-,-,-,-,-,-,-,-,-,2,2
,,,,GLA 200 AMG,1595,AT,G,50,1940,7,235/45 R19,156,2699,"4,443 x 2,022 x 1,483",5,4X2,FR,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,5,-,5
,,,,GLC 300 Coupe,1991,AT,G,66,2430,9,"235/55, 255/50 R19",245,2873,"4,729 x 2,096 x 1,586",5,4X4,4WD,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,-,-,-
,,,,GLE 450 (V167),2999,AT,G,85,3000,9,"275/45, 315/40 R21",367,2995,"4,924 x 2,157 x 1,795",7,4X4,4WD,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,7,5,12
,,,,GLE 400 Coupe,2996,AT,G,93,2850,9,"275/45, 315/40 R21",333,2915,"4,900 x 2,129 x 1,719",5,4X4,4WD,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,-,3,3
,,,,AMG G 63,3982,AT,G,100,3200,9,-,585,2890,"4,873 x 2,187 x 1,969",5,4X4,4WD,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,-,-,-
,,,,AMG GLE 43 COUPE,2996,AT,G,93,2880,9,-,367,2915,"4,891 x 2,129 x 1,719",5,4X4,4WD,-,5,4,CBU,-,,-,-,-,-,-,-,-,-,-,1,1,2
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,30,25,55
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TOTAL CBU IMPORT,,,,,,,,,,,,,,,,,,,"3,306","8,665","6,334","5,082","4,728","7,694","8,919","6,092","6,345","8,114","5,028","3,569","73,876"
,,,,CUMULATIVE CBU IMPORT,,,,,,,,,,,,,,,,,,,"3,306","11,971","18,305","23,387","28,115","35,809","44,728","50,820","57,165","65,279","70,307","73,876",
,,,,`JAN-DEC  2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NO.,SPECIFICATION,,,,,,,,,,,,,,,,,,,,,MONTH,,,,,,,,,,,,TOTAL
,,IMPORTER,BRAND,MODEL,CC,TRANS,FUEL,TANK,GVW,GEAR,W HEEL &,PS/HP,W HEEL,DIMENSI ON,SEATER,DRIVE SYS.,,SPEED,DOOR,W HEELS,CBU / CKD / COMP,ORIGIN,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,
,,,,,,(AT/MT),(G/D),CAPT,(Kg),RATIO,TYRE SIZE,,BASE,P x L x T,,,,,,,,COUNTRY,,,,,,,,,,,,,
2,CKD-SET IMPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,PT. ASTRA DAIHATSU MOTOR,DAIHATSU,Terios X M/T (MC 2015),1495,MT,G,-,1615,-,-,-,-,-,-,4X2,FR,-,-,-,CKD,Japan,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,Terios X A/T (MC 2015),1495,AT,G,-,1625,-,-,-,-,-,-,4X2,FR,-,-,-,CKD,Japan,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
,2,PT. UNITED TRACTORS Tbk,SCANIA,K250UB-4X2,9000,AT,D,300,18000,4.88,275/70R22.5,250,6000,12000 x 2500 x 3785,2,4X2,FF,6,2,4,CKD,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,K360IB-4X2,13000,MT,D,460,12000,3.07,295/80R22.5,360,6000,12000 x 2500 x 3785,2,4X2,FF,8,2,4,CKD,Swedia,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
,3,,KIA,K2700 Big Up ( P/U ),2665,MT,D,-,2950,-,-,-,-,-,-,4X2,-,-,2,4,CKD,Korea,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
,3,PT. NISSAN MOTOR INDONESIA,NISSAN,New X-Trail Hybrid 2.0 CVT,1997,CVT,G,-,1820,-,-,-,-,-,-,4X2,-,-,5,4,CKD,Japan,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
,4,PT. SOKONINDO AUTOMOBILE,DFSK,"Glory 1,5L 4X2  MT",1499,MT,G,50,1800,-,185/70 R14,107,2725,4365 X 1725 X 1790,7,4X2,FR,-,4,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,K01S EQ1021TF29,1240,MT,G,40,1890,-,165R13LT,87,2515,3960 X 1560 X 1825,2,4X2,FR,-,2,4,CKD,INA,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,TOTAL,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
,5,PT. EUROKARS MOTOR INDONESIA,MAZDA,Mazda VX-1 1.4 V,1373,MT,G,42.8,-,4687,185/65R15,95,2740,4265 x 1695 x 1685,7,4X2,-,-,5,4,CKD,-,-,-,-,-,-,-,-,-,-,-,-,-,-
